territory,country_code,Continent,year,renewables_perc_electricity,geo_biomass_other_TWh,solar_generation_TWh,wind_generation_TWh,hydro_generation_TWh
North Macedonia,MKD,Europe,2021,29.545452,0.053818,0.025293,0.103336,1.451623
Norway,NOR,Europe,1990,99.90944,0.213,0,0,121.145
Norway,NOR,Europe,1991,99.891365,0.209,0,0,110.134
Norway,NOR,Europe,1992,99.90599,0.227,0,0,116.671
Norway,NOR,Europe,1993,99.89131,0.243,0,0,119.233
Norway,NOR,Europe,1994,99.75045,0.27,0,0,111.643
Norway,NOR,Europe,1995,99.754364,0.289,0,0,121.53
Norway,NOR,Europe,1996,99.61749,0.303,0,0,103.862
Norway,NOR,Europe,1997,99.682915,0.241,0,0,109.775
Norway,NOR,Europe,1998,99.71628,0.27,0,0,115.703
Norway,NOR,Europe,1999,99.67252,0.273,0,0.014276,121.452
Norway,NOR,Europe,2000,99.77533,0.256,0.0053,0.030199,141.818
Norway,NOR,Europe,2001,99.65335,0.255,0.0053,0.028758,120.463
Norway,NOR,Europe,2002,99.67722,0.25,0.0053,0.038903,129.372
Norway,NOR,Europe,2003,99.474625,0.33,0.0062,0.219796,105.48
Norway,NOR,Europe,2004,99.46354,0.359,0.0062,0.259519,108.781
Norway,NOR,Europe,2005,99.57695,0.333,0.0062,0.50703,135.688
Norway,NOR,Europe,2006,99.430176,0.388,0.0071,0.636,119.369
Norway,NOR,Europe,2007,99.26438,0.386,0.0071,0.892,133.656
Norway,NOR,Europe,2008,99.524895,0.397,0.0074,0.913,139.044
Norway,NOR,Europe,2009,96.63102,0.227,0.0077,0.977,125.283
Norway,NOR,Europe,2010,95.84045,0.344,0.0081,0.879,116.75
Norway,NOR,Europe,2011,96.58506,0.339,0.0085,1.283,120.291
Norway,NOR,Europe,2012,97.98704,0.326,0.0089,1.548,141.738
Norway,NOR,Europe,2013,97.86148,0.396,0.0098,1.881,128.154
Norway,NOR,Europe,2014,97.87143,0.258,0.0116,2.217,135.439
Norway,NOR,Europe,2015,97.90997,0.256,0.0134,2.515,137.302
Norway,NOR,Europe,2016,97.995,0.233,0.0238,2.115742,142.418
Norway,NOR,Europe,2017,98.025734,0.21,0.039961000000000003,2.854,141.955
Norway,NOR,Europe,2018,97.97038,0.204168,0.060876,3.877,138.99127
Norway,NOR,Europe,2019,97.941536,0.253005,0.10502,5.525,125.146
Norway,NOR,Europe,2020,98.57143,0.25388268,0.14043842,9.911,140.706
Norway,NOR,Europe,2021,99.543526,0.253189,0.19702315,11.767036,143.09062
Oman,OMN,Asia,1990,0,0,0,0,0
Oman,OMN,Asia,1991,0,0,0,0,0
Oman,OMN,Asia,1992,0,0,0,0,0
Oman,OMN,Asia,1993,0,0,0,0,0
Oman,OMN,Asia,1994,0,0,0,0,0
Oman,OMN,Asia,1995,0,0,0,0,0
Oman,OMN,Asia,1996,0,0,0,0,0
Oman,OMN,Asia,1997,0,0,0,0,0
Oman,OMN,Asia,1998,0,0,0,0,0
Oman,OMN,Asia,1999,0,0,0,0,0
Oman,OMN,Asia,2000,0,0,0,0,0
Oman,OMN,Asia,2001,0,0,0,0,0
Oman,OMN,Asia,2002,0,0,0,0,0
Oman,OMN,Asia,2003,0,0,0,0,0
Oman,OMN,Asia,2004,0,0,0,0,0
Oman,OMN,Asia,2005,0,0,0,0,0
Oman,OMN,Asia,2006,0,0,0,0,0
Oman,OMN,Asia,2007,0,0,0,0,0
Oman,OMN,Asia,2008,0,0,0,0,0
Oman,OMN,Asia,2009,0,0,0,0,0
Oman,OMN,Asia,2010,0,0,0,0,0
Oman,OMN,Asia,2011,0,0,0,0,0
Oman,OMN,Asia,2012,0,0,0,0,0
Oman,OMN,Asia,2013,0,0,0.0012,0,0
Oman,OMN,Asia,2014,0,0,0.0012,0,0
Oman,OMN,Asia,2015,0,0,0.0037,0,0
Oman,OMN,Asia,2016,0,0,0.004196,0,0
Oman,OMN,Asia,2017,0.058858152,0,0.01556,0,0
Oman,OMN,Asia,2018,0.056385677,0,0.015712,0,0
Oman,OMN,Asia,2019,0.055478502,0,0.016555,0.0087,0
Oman,OMN,Asia,2020,0.37856728,0,0.21203838,0.1043,0
Pakistan,PAK,Asia,1990,37.154285,0,0,0,17.0854
Pakistan,PAK,Asia,1991,36.40593,0,0,0,18.283058
Pakistan,PAK,Asia,1992,37.227722,0,0,0,19.944752
Pakistan,PAK,Asia,1993,38.471695,0,0,0,21.933483
Pakistan,PAK,Asia,1994,37.16468,0,0,0,21.526897
Pakistan,PAK,Asia,1995,35.681023,0,0,0,22.746653
Pakistan,PAK,Asia,1996,36.70133,0,0,0,24.797253
Pakistan,PAK,Asia,1997,29.523495,0,0,0,18.446575
Pakistan,PAK,Asia,1998,36.309155,0,0,0,24.107826
Pakistan,PAK,Asia,1999,32.9313,0,0,0,21.5048
Pakistan,PAK,Asia,2000,28.059938,0.9267,0,0,17.558277
Pakistan,PAK,Asia,2001,28.376417,0.8721,0,0,18.291897
Pakistan,PAK,Asia,2002,31.67702,0.9608,0,0,20.417627
Pakistan,PAK,Asia,2003,35.48012,1.0411,0,0,24.5975
Pakistan,PAK,Asia,2004,32.454086,1.0764,0,0,26.216
Pakistan,PAK,Asia,2005,35.17072,0,0,0,30.699635
Pakistan,PAK,Asia,2006,34.630474,0,0,0,30.250881
Pakistan,PAK,Asia,2007,32.52176,0,2.02e-4,0,31.678736
Pakistan,PAK,Asia,2008,32.679813,0,0.001584,0,27.339064
Pakistan,PAK,Asia,2009,31.461407,0,0.005328,0,28.745743
Pakistan,PAK,Asia,2010,34.48714,0,0.013428,0,29.809982
Pakistan,PAK,Asia,2011,30.95012,0,0.02683,0,30.59442
Pakistan,PAK,Asia,2012,31.27421,0,0.06597,0.019,10.74654
Pakistan,PAK,Asia,2013,31.678265,0,0.14489,0.15137164,31.485884
Pakistan,PAK,Asia,2014,32.112915,0,0.238108,0.31336787,32.376305
Pakistan,PAK,Asia,2015,32.787178,0.07967607,0.381823,0.598594,32.779472
Pakistan,PAK,Asia,2016,28.823292,0.5322557,0.716873,0.9181191,34.57764
Pakistan,PAK,Asia,2017,24.616203,1.0753148,0.984052,1.7629018,30.204067
Pakistan,PAK,Asia,2018,30.500359,1.0303783,1.023203,2.83179,29.479803
Pakistan,PAK,Asia,2019,29.787548,0.61805326,1.068956,3.1482446,36.136223
Pakistan,PAK,Asia,2020,31.209818,0.6342793,1.2047964,2.7321582,39.98724
Pakistan,PAK,Asia,2021,29.739628,0.70214427,1.5170892,3.4323654,37.685818
Peru,PER,South America,1990,76.80331,0.136,0,0,10.469
Peru,PER,South America,1991,80.27206,0.133,0,0,11.492
Peru,PER,South America,1992,74.8514,0.133,0,0,9.689
Peru,PER,South America,1993,80.416,0.109,0,0,11.799
Peru,PER,South America,1994,81.09164,0.119,0,0,12.747
Peru,PER,South America,1995,77.48533,0.142,0,0,12.9376
Peru,PER,South America,1996,77.90021,0.137,0,4e-4,13.3236
Peru,PER,South America,1997,74.46556,0.154,0,6e-4,13.2145
Peru,PER,South America,1998,74.98883,0.126,0,5e-4,13.8083
Peru,PER,South America,1999,77.063034,0.139,0,6e-4,14.5406
Peru,PER,South America,2000,82.241554,0.158,0,8e-4,16.1761
Peru,PER,South America,2001,85.60235,0.163,0,0.0012,17.6148
Peru,PER,South America,2002,83.04771,0.186,0,0.0012,18.0401
Peru,PER,South America,2003,81.992,0.196,0,0.0012,18.5337
Peru,PER,South America,2004,73.249466,0.153,0,0.0012,17.5253
Peru,PER,South America,2005,71.11286,0.348,0,0.0012,17.977
Peru,PER,South America,2006,73.29843,0.348,0,0.0012,19.5943
Peru,PER,South America,2007,66.64379,0.417,0,0.0012,19.5488
Peru,PER,South America,2008,59.575134,0.46,0,0.0012,19.0596
Peru,PER,South America,2009,61.88822,0.46,0,0.0012,19.9038
Peru,PER,South America,2010,58.430576,0.673,0,0.0012,20.0521
Peru,PER,South America,2011,57.771263,0.675,0,0.0012,21.5573
Peru,PER,South America,2012,56.428947,0.668,0.0597,0.0012,22.0319
Peru,PER,South America,2013,54.765903,0.96,0.1969,0.0012,22.3196
Peru,PER,South America,2014,52.933056,1.291,0.1993,0.2575,22.2107
Peru,PER,South America,2015,53.676468,0.907,0.23025534,0.5943741,23.687063
Peru,PER,South America,2016,51.966293,0.31442258,0.241,1.064,24.136
Peru,PER,South America,2017,58.7114,0.43491,0.329723,1.073432,29.074512
Peru,PER,South America,2018,60.83775,0.491651,0.7967,1.5024,30.7374
Peru,PER,South America,2019,60.802685,0.45461112,0.8329,1.655,31.4621
Peru,PER,South America,2020,63.80159,0.5103359,0.84927416,1.814,30.506
Peru,PER,South America,2021,60.61232,0.5788325,0.87547284,1.802,31.945
Philippines,PHL,Asia,1990,45.42014,5.89576,0,0,6.062
Philippines,PHL,Asia,1991,42.50848,5.758,0,0,5.145
Philippines,PHL,Asia,1992,39.195976,5.7,0,0,4.44
Philippines,PHL,Asia,1993,40.24606,5.667,0,0,5.03
Philippines,PHL,Asia,1994,39.99475,6.32,0,0,5.862
Philippines,PHL,Asia,1995,36.857006,6.135,0,0,6.232
Philippines,PHL,Asia,1996,36.95208,6.534,0,0,7.03
Philippines,PHL,Asia,1997,33.43468,7.237,0,0,6.069
Philippines,PHL,Asia,1998,33.62355,8.914,0,0,5.066
Philippines,PHL,Asia,1999,44.49218,10.594,0,0,7.84
Philippines,PHL,Asia,2000,44.375717,11.626,0,0,7.799
Philippines,PHL,Asia,2001,38.716812,10.442,0,0,7.104
Philippines,PHL,Asia,2002,37.016335,10.242493,0,0,7.032973
Philippines,PHL,Asia,2003,34.80663,9.822444,0,0,7.86982
Philippines,PHL,Asia,2004,35.07268,10.28155,0,0,8.592681
Philippines,PHL,Asia,2005,33.684017,9.902443,0.001517,0.017469,8.386773
Philippines,PHL,Asia,2006,37.405983,10.465279,0.001376,0.053235,9.939413
Philippines,PHL,Asia,2007,32.930458,10.214688,0.001309,0.057842,8.563433
Philippines,PHL,Asia,2008,35.265865,10.72278,0.001304,0.061386,9.842534
Philippines,PHL,Asia,2009,34.12498,10.337557,0.001252,0.064428,9.787567
Philippines,PHL,Asia,2010,28.048216,9.956422,0.001254,0.061717,7.803405
Philippines,PHL,Asia,2011,29.06119,10.057604,0.001212,0.088204,9.697532
Philippines,PHL,Asia,2012,28.896818,10.432809,0.00132,0.075339,10.252134
Philippines,PHL,Asia,2013,26.82084,9.816571,0.001414,0.065655,10.019308
Philippines,PHL,Asia,2014,26.122978,10.503812,0.016517,0.152052,9.137273
Philippines,PHL,Asia,2015,26.213593,11.41115,0.138534,0.748414,8.665078
Philippines,PHL,Asia,2016,24.631138,11.796309,1.097016,0.975219,8.110915
Philippines,PHL,Asia,2017,24.743032,11.283225,1.201152,1.093558,9.610799
Philippines,PHL,Asia,2018,23.784706,11.540128,1.2491164,1.152923,9.383759
Philippines,PHL,Asia,2019,21.47436,11.731147,1.246082,1.04166,8.025492
Philippines,PHL,Asia,2020,22.648321,12.017831,1.372604,1.02645,7.192019
Philippines,PHL,Asia,2021,22.125694,10.798091,1.4609603,1.2448871,9.331344
Poland,POL,Europe,1990,1.108301,0.055,0,0,1.417
Poland,POL,Europe,1991,1.130199,0.083,0,0,1.425
Poland,POL,Europe,1992,1.2395746,0.111,0,0,1.507
Poland,POL,Europe,1993,1.1762028,0.061,0,0,1.488
Poland,POL,Europe,1994,1.3354341,0.051,0,0,1.733
Poland,POL,Europe,1995,1.430135,0.067,0,0.001,1.887
Poland,POL,Europe,1996,1.4590268,0.133,0,0,1.931
Poland,POL,Europe,1997,1.5112815,0.169,0,0.002,1.961
Poland,POL,Europe,1998,1.7972579,0.22,0,0.004,2.309
Poland,POL,Europe,1999,1.671548,0.193,0,0.004,2.155
Poland,POL,Europe,2000,1.6273223,0.221,0,0.005,2.106
Poland,POL,Europe,2001,1.9343168,0.444,0,0.014,2.325
Poland,POL,Europe,2002,1.943996,0.427,0,0.061,2.279
Poland,POL,Europe,2003,1.4999001,0.455,0,0.124,1.671
Poland,POL,Europe,2004,2.1016684,0.8504,0,0.142,2.082
Poland,POL,Europe,2005,2.48307,1.5108,0,0.135,2.201
Poland,POL,Europe,2006,2.6737301,1.9928,0,0.256,2.042
Poland,POL,Europe,2007,3.4256516,2.5555,0,0.522,2.352
Poland,POL,Europe,2008,4.274444,3.617,0,0.837,2.153
Poland,POL,Europe,2009,5.7515388,5.2263,0,1.077,2.375
Poland,POL,Europe,2010,6.9299364,6.3045,0,1.664,2.92
Poland,POL,Europe,2011,8.054721,7.6008,2e-4,3.205,2.332
Poland,POL,Europe,2012,10.443604,10.0943,0.0011,4.747,2.037
Poland,POL,Europe,2013,10.408151,8.6221,0.0015,6.004,2.439
Poland,POL,Europe,2014,12.533148,9.977,0.007,7.678,2.183
Poland,POL,Europe,2015,13.815148,9.739,0.057,10.858,1.832
Poland,POL,Europe,2016,13.733519,7.957,0.124,12.588,2.139
Poland,POL,Europe,2017,14.1999655,6.488,0.165,14.909,2.56
Poland,POL,Europe,2018,12.755915,6.548,0.3,12.799,1.97
Poland,POL,Europe,2019,15.615801,7.682984,0.710673,15.106759,1.954
Poland,POL,Europe,2020,17.964872,7.541595,1.957916,15.800049,2.117988
Poland,POL,Europe,2021,17.094591,7.616,3.949,16.203,2.339
Portugal,PRT,Europe,1990,34.6982,0.693,0,9.59596e-4,9.157
Portugal,PRT,Europe,1991,33.109016,0.813,0,9.59596e-4,9.043
Portugal,PRT,Europe,1992,18.541033,0.887,0,0.003838384,4.646
Portugal,PRT,Europe,1993,30.42917,0.905,0,0.010555556,8.538
Portugal,PRT,Europe,1994,37.12097,0.967,0,0.017,10.658
Portugal,PRT,Europe,1995,28.295624,1.03,0,0.016,8.343
Portugal,PRT,Europe,1996,45.858765,1.008,0.001,0.021,14.761
Portugal,PRT,Europe,1997,41.681313,1.087,0.001,0.038,13.105
Portugal,PRT,Europe,1998,36.365974,1.0796,8e-4,0.089,12.983
Portugal,PRT,Europe,1999,20.088558,1.2381,0.0011,0.123,7.286
Portugal,PRT,Europe,2000,29.668049,1.376,0.0014,0.168,11.323
Portugal,PRT,Europe,2001,34.091404,1.45,0.0016,0.256,14.034
Portugal,PRT,Europe,2002,21.314346,1.569,0.0018,0.362,7.8
Portugal,PRT,Europe,2003,38.048153,1.484,0.0026,0.496,15.723
Portugal,PRT,Europe,2004,27.465418,1.631,0.0029,0.816,9.869
Portugal,PRT,Europe,2005,17.864876,1.722,0.0038,1.773,4.731
Portugal,PRT,Europe,2006,32.365658,1.789,0.005,2.925,10.919
Portugal,PRT,Europe,2007,34.57027,2.083,0.024,4.037,10.027
Portugal,PRT,Europe,2008,32.189976,2.044,0.041,5.757,6.799
Portugal,PRT,Europe,2009,36.96443,2.271,0.16,7.577,8.285
Portugal,PRT,Europe,2010,52.80313,2.811,0.215,9.182,16.148
Portugal,PRT,Europe,2011,46.47263,3.133,0.282,9.162,11.536
Portugal,PRT,Europe,2012,42.50604,3.097,0.393,10.26,5.622
Portugal,PRT,Europe,2013,58.32179,3.2475834,0.4791399,12.014601,13.73
Portugal,PRT,Europe,2014,60.758278,3.2543802,0.6273166,12.111384,15.569
Portugal,PRT,Europe,2015,47.53267,3.3075674,0.7961549,11.607637,8.660506
Portugal,PRT,Europe,2016,54.6254,3.242,0.822,12.474,15.723
Portugal,PRT,Europe,2017,39.13345,3.437,0.992,12.248,5.897
Portugal,PRT,Europe,2018,50.350967,3.386,1.005,12.617,12.393
Portugal,PRT,Europe,2019,52.986664,3.578,1.342,13.667,8.818
Portugal,PRT,Europe,2020,58.420643,4.007,1.691,12.299,12.083
Portugal,PRT,Europe,2021,63.814728,3.742,2.208,13.225,11.853
Qatar,QAT,Asia,1990,0,0,0,0,0
Qatar,QAT,Asia,1991,0,0,0,0,0
Qatar,QAT,Asia,1992,0,0,0,0,0
Qatar,QAT,Asia,1993,0,0,0,0,0
Qatar,QAT,Asia,1994,0,0,0,0,0
Qatar,QAT,Asia,1995,0,0,0,0,0
Qatar,QAT,Asia,1996,0,0,0,0,0
Qatar,QAT,Asia,1997,0,0,0,0,0
Qatar,QAT,Asia,1998,0,0,0,0,0
Qatar,QAT,Asia,1999,0,0,0,0,0
Qatar,QAT,Asia,2000,0,0,0,0,0
Qatar,QAT,Asia,2001,0,0,0,0,0
Qatar,QAT,Asia,2002,0,0,0,0,0
Qatar,QAT,Asia,2003,0,0,0,0,0
Qatar,QAT,Asia,2004,0,0,0,0,0
Qatar,QAT,Asia,2005,0,0,0,0,0
Qatar,QAT,Asia,2006,0,0,0,0,0
Qatar,QAT,Asia,2007,0,0,0,0,0
Qatar,QAT,Asia,2008,0,0,0,0,0
Qatar,QAT,Asia,2009,0,0,0,0,0
Qatar,QAT,Asia,2010,0,0,0,0,0
Qatar,QAT,Asia,2011,0.06925208,0.114844,0.001094,0,0
Qatar,QAT,Asia,2012,0.091715075,0.114844,0.001094,0,0
Qatar,QAT,Asia,2013,0.09182737,0.114844,0.003751,0,0
Qatar,QAT,Asia,2014,0.10964912,0.114844,0.006506,0,0
Qatar,QAT,Asia,2015,0.102197245,0.114844,0.006506,0,0
Qatar,QAT,Asia,2016,0.100250624,0.114844,0.008364,0,0
Qatar,QAT,Asia,2017,0.09310987,0.114844,0.008364,0,0
Qatar,QAT,Asia,2018,0.08853475,0.114844,0.008364,0,0
Qatar,QAT,Asia,2019,0.08508828,0.114844,0.008364,0,0
Qatar,QAT,Asia,2020,0.089565605,0.11515864,0.008386915,0,0
Romania,ROU,Europe,1990,17.744946,0.001052632,0,0.001010101,11.411
Romania,ROU,Europe,1991,25.68662,0,0,0,14.588
Romania,ROU,Europe,1992,21.662655,0.002,0,0,11.7
Romania,ROU,Europe,1993,23.067196,0.001,0,0,12.768
Romania,ROU,Europe,1994,23.71003,0,0,0,13.046
Romania,ROU,Europe,1995,28.264183,0,0,0,16.693
Romania,ROU,Europe,1996,25.823366,0,0,0,15.755
Romania,ROU,Europe,1997,30.888575,0.011,0,0,17.509
Romania,ROU,Europe,1998,35.648235,0.011,0,0,18.879
Romania,ROU,Europe,1999,36.239353,0,0,0,18.29
Romania,ROU,Europe,2000,28.665632,0,0,0,14.778
Romania,ROU,Europe,2001,27.861813,0,0,0,14.923
Romania,ROU,Europe,2002,29.492832,0.003,0,0,16.046
Romania,ROU,Europe,2003,24.179432,0.003,0,0,13.259
Romania,ROU,Europe,2004,29.226412,0.004,0,0,16.513
Romania,ROU,Europe,2005,34.03467,0.006,0,0,20.207
Romania,ROU,Europe,2006,29.282297,0.004,0,0.001,18.356
Romania,ROU,Europe,2007,25.95655,0.035,0,0.003,15.966
Romania,ROU,Europe,2008,26.512701,0.024,0,0.005,17.195
Romania,ROU,Europe,2009,26.935736,0.01,0.001010101,0.009,15.534
Romania,ROU,Europe,2010,33.49282,0.111,0.002020202,0.306,19.883
Romania,ROU,Europe,2011,26.32258,0.198,0.001,1.387,14.728
Romania,ROU,Europe,2012,25.399796,0.212,0.008,2.64,12.066
Romania,ROU,Europe,2013,34.41503,0.252,0.42,4.52,14.7935
Romania,ROU,Europe,2014,41.60147,0.505,1.2953,4.7236,18.5235
Romania,ROU,Europe,2015,39.729977,0.524,1.982,7.063,16.633
Romania,ROU,Europe,2016,41.75569,0.531,1.82,6.59,18.028
Romania,ROU,Europe,2017,37.9828,0.525168,1.856,7.407,14.494
Romania,ROU,Europe,2018,40.642456,0.43713,1.771,6.322,17.6639
Romania,ROU,Europe,2019,41.61879,0.504144,1.778,6.773,15.580921
Romania,ROU,Europe,2020,44.246674,0.546537,1.733,6.945,15.380857
Romania,ROU,Europe,2021,44.545914,0.70867634,1.701,6.576,16.900232
Russia,RUS,Europe,1990,15.423268,0.065,0,0,166.84561
Russia,RUS,Europe,1991,15.742818,0.065,0,0,168.094
Russia,RUS,Europe,1992,17.121027,0.063,0,0,172.594
Russia,RUS,Europe,1993,18.226152,0.06,0,0,174.289
Russia,RUS,Europe,1994,20.091812,0.061,0,0,175.926
Russia,RUS,Europe,1995,20.50101,0.059,0,0,176.2552
Russia,RUS,Europe,1996,18.221094,0.057,0,0,154.309
Russia,RUS,Europe,1997,18.88085,0.057,0,0,157.434
Russia,RUS,Europe,1998,19.168646,0.058,0,0,158.497
Russia,RUS,Europe,1999,18.972496,0.058,0,0,160.492
Russia,RUS,Europe,2000,19.70197,0.0791,0,0.0019,164.076
Russia,RUS,Europe,2001,20.6468,0.1141,0,0.0031,173.899
Russia,RUS,Europe,2002,19.193983,0.1733,0,0.0062,162.174
Russia,RUS,Europe,2003,18.005915,0.3658,0,0.0086,155.67
Russia,RUS,Europe,2004,19.932749,0.4498,0,0.007,175.677
Russia,RUS,Europe,2005,19.242413,0.4513,0,0.0068,172.611
Russia,RUS,Europe,2006,18.493877,0.5057,0,0.0052,173.285
Russia,RUS,Europe,2007,18.523914,0.4845,0,0.0066,177.045
Russia,RUS,Europe,2008,16.822174,0.4889,0,0.0052,164.78
Russia,RUS,Europe,2009,18.623175,0.4974,0,0.0038,174.199
Russia,RUS,Europe,2010,17.032766,0.536914,0,0.004186,166.4837
Russia,RUS,Europe,2011,16.697685,0.557208,0.0012,0.005392,163.0552
Russia,RUS,Europe,2012,16.442799,0.502849,0.004211507,0.005251,163.4543
Russia,RUS,Europe,2013,18.124252,0.481527,0.0108,0.004473,181.1511
Russia,RUS,Europe,2014,17.502232,0.5544,0.16,0.096106,173.3945
Russia,RUS,Europe,2015,16.753704,0.4812,0.3356,0.148037,167.99347
Russia,RUS,Europe,2016,17.994837,0.4459,0.4683,0.1481205,184.61177
Russia,RUS,Europe,2017,17.995642,0.519179,0.544,0.139,185.163
Russia,RUS,Europe,2018,18.423239,0.504307,0.62446,0.23716,190.63756
Russia,RUS,Europe,2019,18.545855,0.521152,0.98505,0.31481,194.37614
Russia,RUS,Europe,2020,20.743412,0.513382,1.86214,1.13802,212.43826
Russia,RUS,Europe,2021,19.959293,0.518672,2.31204,2.58484,214.53337
Saudi Arabia,SAU,Asia,1990,0,0,0,0,0
Saudi Arabia,SAU,Asia,1991,0,0,0,0,0
Saudi Arabia,SAU,Asia,1992,0,0,0,0,0
Saudi Arabia,SAU,Asia,1993,0,0,0,0,0
Saudi Arabia,SAU,Asia,1994,0,0,0,0,0
Saudi Arabia,SAU,Asia,1995,0,0,0,0,0
Saudi Arabia,SAU,Asia,1996,0,0,0,0,0
Saudi Arabia,SAU,Asia,1997,0,0,0,0,0
Saudi Arabia,SAU,Asia,1998,0,0,0,0,0
Saudi Arabia,SAU,Asia,1999,0,0,0,0,0
Saudi Arabia,SAU,Asia,2000,0,0,0,0,0
Saudi Arabia,SAU,Asia,2001,0,0,0,0,0
Saudi Arabia,SAU,Asia,2002,0,0,0,0,0
Saudi Arabia,SAU,Asia,2003,0,0,0,0,0
Saudi Arabia,SAU,Asia,2004,0,0,0,0,0
Saudi Arabia,SAU,Asia,2005,0,0,0,0,0
Saudi Arabia,SAU,Asia,2006,0,0,0,0,0
Saudi Arabia,SAU,Asia,2007,0,0,0,0,0
Saudi Arabia,SAU,Asia,2008,0,0,6.09e-4,0,0
Saudi Arabia,SAU,Asia,2009,0,0,6.09e-4,0,0
Saudi Arabia,SAU,Asia,2010,0,0,0.004089,0,0
Saudi Arabia,SAU,Asia,2011,0.0039987206,0,0.005392,0,0
Saudi Arabia,SAU,Asia,2012,0.011041184,0,0.025637,0,0
Saudi Arabia,SAU,Asia,2013,0.014081532,0,0.042475,0,0
Saudi Arabia,SAU,Asia,2014,0.016032835,0,0.045881,0,0
Saudi Arabia,SAU,Asia,2015,0.01477585,0,0.045881,0,0
Saudi Arabia,SAU,Asia,2016,0.014817889,0,0.045881,0,0
Saudi Arabia,SAU,Asia,2017,0.019753365,0,0.065036,0,0
Saudi Arabia,SAU,Asia,2018,0.047781166,0,0.15948816,0,0
Saudi Arabia,SAU,Asia,2019,0.062602475,0,0.20673662,0,0
Saudi Arabia,SAU,Asia,2020,0.062124662,0,0.20730303,0,0
Singapore,SGP,Asia,1990,0.54425776,0.085,0,0,0
Singapore,SGP,Asia,1991,1.4762061,0.245,0,0,0
Singapore,SGP,Asia,1992,1.3965604,0.245,0,0,0
Singapore,SGP,Asia,1993,1.2920306,0.245,0,0,0
Singapore,SGP,Asia,1994,1.1849831,0.245,0,0,0
Singapore,SGP,Asia,1995,1.1107384,0.245,0,0,0
Singapore,SGP,Asia,1996,1.0247016,0.245,0,0,0
Singapore,SGP,Asia,1997,0.9172801,0.245,0,0,0
Singapore,SGP,Asia,1998,0.86344224,0.245,0,0,0
Singapore,SGP,Asia,1999,0.8299458,0.245,0,0,0
Singapore,SGP,Asia,2000,0,0.245,0,0,0
Singapore,SGP,Asia,2001,0,0.473,0,0,0
Singapore,SGP,Asia,2002,0,0.473,0,0,0
Singapore,SGP,Asia,2003,0,0.495,0,0,0
Singapore,SGP,Asia,2004,0,0.479,0,0,0
Singapore,SGP,Asia,2005,0,0.47765875,0,0,0
Singapore,SGP,Asia,2006,0,0.4737648,0,0,0
Singapore,SGP,Asia,2007,0,0.4936092,0,0,0
Singapore,SGP,Asia,2008,0,0.5208825,2.97e-4,0,0
Singapore,SGP,Asia,2009,0,0.5270821,0.001596,0,0
Singapore,SGP,Asia,2010,0,0.5871582,0.003086,0,0
Singapore,SGP,Asia,2011,0.022899017,0.60518473,0.004895,0,0
Singapore,SGP,Asia,2012,0.022461815,0.63571346,0.008193,0,0
Singapore,SGP,Asia,2013,0.35041612,0.7057131,0.012556,0,0
Singapore,SGP,Asia,2014,0.59625214,0.7414505,0.027133,0,0
Singapore,SGP,Asia,2015,0.85666525,0.8122861,0.048733,0,0
Singapore,SGP,Asia,2016,1.0792098,0.80152607,0.08848914,0,0
Singapore,SGP,Asia,2017,1.1064173,0.77486813,0.122786,0,0
Singapore,SGP,Asia,2018,1.3061548,0.762494,0.13516214,0,0
Singapore,SGP,Asia,2019,1.6231884,0.7602769,0.19461899,0,0
Singapore,SGP,Asia,2020,1.808176,0.6848291,0.2951081,0,0
Slovakia,SVK,Europe,1990,7.3754416,0,0,0,1.88
Slovakia,SVK,Europe,1991,5.812036,0,0,0,1.408
Slovakia,SVK,Europe,1992,8.347676,0,0,0,1.937
Slovakia,SVK,Europe,1993,14.428275,0,0,0,3.467
Slovakia,SVK,Europe,1994,17.11818,0,0,0,4.355
Slovakia,SVK,Europe,1995,18.463867,0,0,0,4.88
Slovakia,SVK,Europe,1996,16.614298,0,0,0,4.227
Slovakia,SVK,Europe,1997,16.214056,0,0,0,4.064
Slovakia,SVK,Europe,1998,16.595415,0,0,0,4.267
Slovakia,SVK,Europe,1999,15.901813,0,0,0,4.474
Slovakia,SVK,Europe,2000,14.977258,0,0,0,4.615
Slovakia,SVK,Europe,2001,15.959786,0.154,0,0,4.927
Slovakia,SVK,Europe,2002,16.84276,0.152,0,0,5.268
Slovakia,SVK,Europe,2003,11.563308,0.099,0,0.002,3.288
Slovakia,SVK,Europe,2004,13.563218000000001,0.02,0,0.006,3.993
Slovakia,SVK,Europe,2005,14.932992,0.032,0,0.007,4.52
Slovakia,SVK,Europe,2006,15.411728,0.398,0,0.006,4.28
Slovakia,SVK,Europe,2007,17.714695,0.475,0,0.008,4.321
Slovakia,SVK,Europe,2008,15.906719,0.517,0,0.007,4.082
Slovakia,SVK,Europe,2009,19.003477,0.537,0,0.006,4.426
Slovakia,SVK,Europe,2010,21.69949,0.662,0.017,0.006,5.099
Slovakia,SVK,Europe,2011,17.724213,0.819,0.397,0.005,3.638
Slovakia,SVK,Europe,2012,19.369688,0.941,0.424,0.006,4.008
Slovakia,SVK,Europe,2013,22.36287,0.911,0.588,0.006,4.744
Slovakia,SVK,Europe,2014,23.076921,1.417,0.597,0.006,4.319
Slovakia,SVK,Europe,2015,22.795778,1.662,0.506,0.006,4.067
